portfolio_value,probability_convolution,probability_bruteforce,difference,cumulative_convolution,cumulative_bruteforce
345.50,0.004672046304,0.004672046304,0.000000000000e+00,0.197700348733,0.197700348733
345.51,0.000000746010,0.000000746010,0.000000000000e+00,0.197701094743,0.197701094743
345.52,0.000006426900,0.000006426900,0.000000000000e+00,0.197707521643,0.197707521643
345.53,0.000000000877,0.000000000877,0.000000000000e+00,0.197707522520,0.197707522520
345.55,0.000000000000,0.000000000000,0.000000000000e+00,0.197707522520,0.197707522520
345.56,0.000000937980,0.000000937980,0.000000000000e+00,0.197708460500,0.197708460500
345.58,0.000000007356,0.000000007356,0.000000000000e+00,0.197708467856,0.197708467856
345.60,0.000000284508,0.000000284508,0.000000000000e+00,0.197708752364,0.197708752364
345.62,0.000000063540,0.000000063540,0.000000000000e+00,0.197708815904,0.197708815904
345.63,0.000000784770,0.000000784770,0.000000000000e+00,0.197709600674,0.197709600674
345.64,0.000000000722,0.000000000722,0.000000000000e+00,0.197709601396,0.197709601396
345.66,0.000000000117,0.000000000117,0.000000000000e+00,0.197709601513,0.197709601513
345.68,0.000000004104,0.000000004104,0.000000000000e+00,0.197709605617,0.197709605617
345.69,0.000005378080,0.000005378080,0.000000000000e+00,0.197714983697,0.197714983697
345.70,0.000000025050,0.000000025050,0.000000000000e+00,0.197715008747,0.197715008747
345.71,0.000000034020,0.000000034020,0.000000000000e+00,0.197715042767,0.197715042767
345.72,0.000000750168,0.000000750168,0.000000000000e+00,0.197715792935,0.197715792935
345.73,0.000000000000,0.000000000000,0.000000000000e+00,0.197715792935,0.197715792935
345.76,0.000001610489,0.000001610489,0.000000000000e+00,0.197717403424,0.197717403424
345.78,0.000000009576,0.000000009576,0.000000000000e+00,0.197717413000,0.197717413000
345.79,0.000008713950,0.000008713950,0.000000000000e+00,0.197726126950,0.197726126950
345.80,0.000000069460,0.000000069460,0.000000000000e+00,0.197726196410,0.197726196410
345.81,0.000000000000,0.000000000000,0.000000000000e+00,0.197726196410,0.197726196410
345.88,0.000004755150,0.000004755150,0.000000000000e+00,0.197730951560,0.197730951560
345.89,0.000046427064,0.000046427064,0.000000000000e+00,0.197777378624,0.197777378624
345.90,0.000000000015,0.000000000015,0.000000000000e+00,0.197777378639,0.197777378639
345.91,0.000000000000,0.000000000000,0.000000000000e+00,0.197777378639,0.197777378639
345.93,0.000000046170,0.000000046170,0.000000000000e+00,0.197777424809,0.197777424809
345.96,0.000000000404,0.000000000404,0.000000000000e+00,0.197777425213,0.197777425213
345.97,0.000000001845,0.000000001845,0.000000000000e+00,0.197777427058,0.197777427058
345.99,0.000000556308,0.000000556308,0.000000000000e+00,0.197777983366,0.197777983366
346.01,0.000000004860,0.000000004860,0.000000000000e+00,0.197777988226,0.197777988226
346.02,0.000000101610,0.000000101610,0.000000000000e+00,0.197778089836,0.197778089836
346.03,0.000000017010,0.000000017010,0.000000000000e+00,0.197778106846,0.197778106846
346.05,0.000000011846,0.000000011846,0.000000000000e+00,0.197778118692,0.197778118692
346.06,0.000345515862,0.000345515862,0.000000000000e+00,0.198123634554,0.198123634554
346.07,0.000000001470,0.000000001470,0.000000000000e+00,0.198123636024,0.198123636024
346.08,0.000000000054,0.000000000054,0.000000000000e+00,0.198123636078,0.198123636078
346.11,0.000000069499,0.000000069499,0.000000000000e+00,0.198123705577,0.198123705577
346.13,0.000000012150,0.000000012150,0.000000000000e+00,0.198123717727,0.198123717727
346.18,0.000000087264,0.000000087264,0.000000000000e+00,0.198123804991,0.198123804991
346.20,0.000000127776,0.000000127776,0.000000000000e+00,0.198123932767,0.198123932767
346.21,0.000000000078,0.000000000078,0.000000000000e+00,0.198123932845,0.198123932845
346.22,0.000027585261,0.000027585261,-3.388131789017e-21,0.198151518106,0.198151518106
346.26,0.000000000000,0.000000000000,0.000000000000e+00,0.198151518106,0.198151518106
346.27,0.000000001050,0.000000001050,0.000000000000e+00,0.198151519156,0.198151519156
346.28,0.000000000202,0.000000000202,0.000000000000e+00,0.198151519358,0.198151519358
346.31,0.000000014580,0.000000014580,0.000000000000e+00,0.198151533938,0.198151533938
346.32,0.000000001608,0.000000001608,0.000000000000e+00,0.198151535546,0.198151535546
346.33,0.000003104256,0.000003104256,4.235164736272e-22,0.198154639802,0.198154639802
346.34,0.000000919990,0.000000919990,0.000000000000e+00,0.198155559792,0.198155559792
346.35,0.000000000000,0.000000000000,0.000000000000e+00,0.198155559792,0.198155559792
346.36,0.000000000540,0.000000000540,0.000000000000e+00,0.198155560332,0.198155560332
346.37,0.000001125140,0.000001125140,0.000000000000e+00,0.198156685472,0.198156685472
346.38,0.000258287010,0.000258287010,0.000000000000e+00,0.198414972482,0.198414972482
346.41,0.000000000874,0.000000000874,0.000000000000e+00,0.198414973356,0.198414973356
346.42,0.000000000000,0.000000000000,0.000000000000e+00,0.198414973356,0.198414973356
346.43,0.000000001260,0.000000001260,0.000000000000e+00,0.198414974616,0.198414974616
346.44,0.000000352410,0.000000352410,0.000000000000e+00,0.198415327026,0.198415327026
346.45,0.000000006075,0.000000006075,0.000000000000e+00,0.198415333101,0.198415333101
346.46,0.000000000000,0.000000000000,0.000000000000e+00,0.198415333101,0.198415333101
346.47,0.000000000095,0.000000000095,0.000000000000e+00,0.198415333196,0.198415333196
346.48,0.000021385578,0.000021385578,0.000000000000e+00,0.198436718774,0.198436718774
346.49,0.000000000000,0.000000000000,0.000000000000e+00,0.198436718774,0.198436718774
346.51,0.000076309092,0.000076309092,0.000000000000e+00,0.198513027866,0.198513027866
346.53,0.000000004050,0.000000004050,0.000000000000e+00,0.198513031916,0.198513031916
346.55,0.000000000000,0.000000000000,0.000000000000e+00,0.198513031916,0.198513031916
346.59,0.000000000202,0.000000000202,0.000000000000e+00,0.198513032118,0.198513032118
346.63,0.000004203711,0.000004203711,0.000000000000e+00,0.198517235829,0.198517235829
346.64,0.000000002520,0.000000002520,0.000000000000e+00,0.198517238349,0.198517238349
346.65,0.000000000000,0.000000000000,0.000000000000e+00,0.198517238349,0.198517238349
346.66,0.000000000000,0.000000000000,0.000000000000e+00,0.198517238349,0.198517238349
346.71,0.000000065448,0.000000065448,0.000000000000e+00,0.198517303797,0.198517303797
346.73,0.000000000000,0.000000000000,0.000000000000e+00,0.198517303797,0.198517303797
346.74,0.000000007290,0.000000007290,0.000000000000e+00,0.198517311087,0.198517311087
346.75,0.000000000000,0.000000000000,0.000000000000e+00,0.198517311087,0.198517311087
346.76,0.000000630042,0.000000630042,-1.058791184068e-22,0.198517941129,0.198517941129
346.77,0.000000000000,0.000000000000,0.000000000000e+00,0.198517941129,0.198517941129
346.78,0.000000000019,0.000000000019,0.000000000000e+00,0.198517941148,0.198517941148
346.80,0.000077067795,0.000077067795,0.000000000000e+00,0.198595008943,0.198595008943
346.83,0.000000003899,0.000000003899,0.000000000000e+00,0.198595012842,0.198595012842
346.84,0.000000406020,0.000000406020,0.000000000000e+00,0.198595418862,0.198595418862
346.85,0.000000086694,0.000000086694,0.000000000000e+00,0.198595505556,0.198595505556
346.86,0.000000021660,0.000000021660,0.000000000000e+00,0.198595527216,0.198595527216
346.87,0.000000047196,0.000000047196,6.617444900424e-24,0.198595574412,0.198595574412
346.89,0.000007876764,0.000007876764,0.000000000000e+00,0.198603451176,0.198603451176
346.91,0.000000000000,0.000000000000,0.000000000000e+00,0.198603451176,0.198603451176
346.92,0.000288480960,0.000288480960,0.000000000000e+00,0.198891932136,0.198891932136
346.94,0.000000000018,0.000000000018,0.000000000000e+00,0.198891932154,0.198891932154
346.96,0.000205052878,0.000205052878,0.000000000000e+00,0.199096985032,0.199096985032
346.97,0.000000000000,0.000000000000,0.000000000000e+00,0.199096985032,0.199096985032
346.99,0.000000000494,0.000000000494,0.000000000000e+00,0.199096985526,0.199096985526
347.00,0.000665649072,0.000665649072,0.000000000000e+00,0.199762634598,0.199762634598
347.01,0.000000076380,0.000000076380,0.000000000000e+00,0.199762710978,0.199762710978
347.02,0.000000001050,0.000000001050,0.000000000000e+00,0.199762712028,0.199762712028
347.03,0.000035225568,0.000035225568,0.000000000000e+00,0.199797937596,0.199797937596
347.04,0.000000005760,0.000000005760,0.000000000000e+00,0.199797943356,0.199797943356
347.06,0.000000004095,0.000000004095,0.000000000000e+00,0.199797947451,0.199797947451
347.07,0.000000001215,0.000000001215,0.000000000000e+00,0.199797948666,0.199797948666
347.08,0.001014998199,0.001014998199,0.000000000000e+00,0.200812946865,0.200812946865
347.10,0.000000012960,0.000000012960,0.000000000000e+00,0.200812959825,0.200812959825
347.11,0.000000003435,0.000000003435,0.000000000000e+00,0.200812963260,0.200812963260
347.13,0.000000000000,0.000000000000,0.000000000000e+00,0.200812963260,0.200812963260
347.15,0.000000000900,0.000000000900,0.000000000000e+00,0.200812964160,0.200812964160
347.17,0.000000910404,0.000000910404,0.000000000000e+00,0.200813874564,0.200813874564
347.19,0.000000277840,0.000000277840,0.000000000000e+00,0.200814152404,0.200814152404
347.22,0.000000000000,0.000000000000,0.000000000000e+00,0.200814152404,0.200814152404
347.23,0.000009003696,0.000009003696,0.000000000000e+00,0.200823156100,0.200823156100
347.24,0.000000221950,0.000000221950,0.000000000000e+00,0.200823378050,0.200823378050
347.25,0.000000385416,0.000000385416,0.000000000000e+00,0.200823763466,0.200823763466
347.26,0.000000000009,0.000000000009,0.000000000000e+00,0.200823763475,0.200823763475
347.27,0.000000007980,0.000000007980,0.000000000000e+00,0.200823771455,0.200823771455
347.31,0.000002813130,0.000002813130,0.000000000000e+00,0.200826584585,0.200826584585
347.33,0.000000014691,0.000000014691,0.000000000000e+00,0.200826599276,0.200826599276
347.36,0.000000000000,0.000000000000,0.000000000000e+00,0.200826599276,0.200826599276
347.37,0.000000003645,0.000000003645,0.000000000000e+00,0.200826602921,0.200826602921
347.38,0.000000001944,0.000000001944,0.000000000000e+00,0.200826604865,0.200826604865
347.39,0.000000000006,0.000000000006,0.000000000000e+00,0.200826604871,0.200826604871
347.40,0.000000000000,0.000000000000,0.000000000000e+00,0.200826604871,0.200826604871
347.41,0.000000000228,0.000000000228,0.000000000000e+00,0.200826605099,0.200826605099
347.42,0.000000000000,0.000000000000,0.000000000000e+00,0.200826605099,0.200826605099
347.43,0.000000000000,0.000000000000,0.000000000000e+00,0.200826605099,0.200826605099
347.44,0.000000013938,0.000000013938,0.000000000000e+00,0.200826619037,0.200826619037
347.48,0.000037462080,0.000037462080,0.000000000000e+00,0.200864081117,0.200864081117
347.50,0.000000006570,0.000000006570,0.000000000000e+00,0.200864087687,0.200864087687
347.51,0.000000000150,0.000000000150,0.000000000000e+00,0.200864087837,0.200864087837
347.52,0.000000000000,0.000000000000,0.000000000000e+00,0.200864087837,0.200864087837
347.55,0.000000174480,0.000000174480,0.000000000000e+00,0.200864262317,0.200864262317
347.57,0.000000000009,0.000000000009,0.000000000000e+00,0.200864262326,0.200864262326
347.59,0.000002606028,0.000002606028,0.000000000000e+00,0.200866868354,0.200866868354
347.60,0.000000000000,0.000000000000,0.000000000000e+00,0.200866868354,0.200866868354
347.62,0.000000701546,0.000000701546,1.058791184068e-22,0.200867569900,0.200867569900
347.66,0.000000000000,0.000000000000,0.000000000000e+00,0.200867569900,0.200867569900
347.67,0.000000000000,0.000000000000,0.000000000000e+00,0.200867569900,0.200867569900
347.69,0.000000002850,0.000000002850,0.000000000000e+00,0.200867572750,0.200867572750
347.71,0.000000000003,0.000000000003,0.000000000000e+00,0.200867572753,0.200867572753
347.72,0.000014460525,0.000014460525,0.000000000000e+00,0.200882033278,0.200882033278
347.75,0.000000000000,0.000000000000,0.000000000000e+00,0.200882033278,0.200882033278
347.76,0.000000000000,0.000000000000,0.000000000000e+00,0.200882033278,0.200882033278
347.78,0.011593596465,0.011593596465,0.000000000000e+00,0.212475629743,0.212475629743
347.80,0.000000002880,0.000000002880,0.000000000000e+00,0.212475632623,0.212475632623
347.82,0.000000125450,0.000000125450,0.000000000000e+00,0.212475758073,0.212475758073
347.83,0.000000000000,0.000000000000,0.000000000000e+00,0.212475758073,0.212475758073
347.84,0.000002327732,0.000002327732,0.000000000000e+00,0.212478085805,0.212478085805
347.85,0.000000000000,0.000000000000,0.000000000000e+00,0.212478085805,0.212478085805
347.87,0.000000000000,0.000000000000,0.000000000000e+00,0.212478085805,0.212478085805
347.89,0.000006450060,0.000006450060,0.000000000000e+00,0.212484535865,0.212484535865
347.90,0.000001321020,0.000001321020,0.000000000000e+00,0.212485856885,0.212485856885
347.92,0.000001687878,0.000001687878,0.000000000000e+00,0.212487544763,0.212487544763
347.93,0.000008713950,0.000008713950,0.000000000000e+00,0.212496258713,0.212496258713
347.94,0.000000272992,0.000000272992,-5.293955920339e-23,0.212496531705,0.212496531705
347.95,0.000000000000,0.000000000000,0.000000000000e+00,0.212496531705,0.212496531705
347.96,0.000001917096,0.000001917096,0.000000000000e+00,0.212498448801,0.212498448801
347.97,0.000000000000,0.000000000000,0.000000000000e+00,0.212498448801,0.212498448801
347.99,0.000000004456,0.000000004456,0.000000000000e+00,0.212498453257,0.212498453257
348.00,0.000000000570,0.000000000570,0.000000000000e+00,0.212498453827,0.212498453827
348.01,0.000000161196,0.000000161196,0.000000000000e+00,0.212498615023,0.212498615023
348.02,0.000000007881,0.000000007881,0.000000000000e+00,0.212498622904,0.212498622904
348.05,0.000715752298,0.000715752298,0.000000000000e+00,0.213214375202,0.213214375202
348.07,0.002939950068,0.002939950068,0.000000000000e+00,0.216154325270,0.216154325270
348.08,0.000000000000,0.000000000000,0.000000000000e+00,0.216154325270,0.216154325270
348.13,0.000075266856,0.000075266856,0.000000000000e+00,0.216229592126,0.216229592126
348.15,0.000000004032,0.000000004032,0.000000000000e+00,0.216229596158,0.216229596158
348.18,0.000000000000,0.000000000000,0.000000000000e+00,0.216229596158,0.216229596158
348.22,0.000000000000,0.000000000000,0.000000000000e+00,0.216229596158,0.216229596158
348.24,0.000000057900,0.000000057900,0.000000000000e+00,0.216229654058,0.216229654058
348.25,0.000002063425,0.000002063425,0.000000000000e+00,0.216231717483,0.216231717483
348.27,0.000000001840,0.000000001840,0.000000000000e+00,0.216231719323,0.216231719323
348.28,0.000000000000,0.000000000000,0.000000000000e+00,0.216231719323,0.216231719323
348.30,0.000000104652,0.000000104652,1.323488980085e-23,0.216231823975,0.216231823975
348.31,0.000000486360,0.000000486360,0.000000000000e+00,0.216232310335,0.216232310335
348.33,0.000000000000,0.000000000000,0.000000000000e+00,0.216232310335,0.216232310335
348.34,0.000858578964,0.000858578964,0.000000000000e+00,0.217090889299,0.217090889299
348.38,0.000000196974,0.000000196974,0.000000000000e+00,0.217091086273,0.217091086273
348.40,0.000000000000,0.000000000000,0.000000000000e+00,0.217091086273,0.217091086273
348.41,0.000000001050,0.000000001050,0.000000000000e+00,0.217091087323,0.217091087323
348.42,0.000056885343,0.000056885343,0.000000000000e+00,0.217147972666,0.217147972666
348.43,0.000000026736,0.000000026736,0.000000000000e+00,0.217147999402,0.217147999402
348.44,0.000000003636,0.000000003636,0.000000000000e+00,0.217148003038,0.217148003038
348.46,0.000000000000,0.000000000000,0.000000000000e+00,0.217148003038,0.217148003038
348.47,0.000000000324,0.000000000324,0.000000000000e+00,0.217148003362,0.217148003362
348.49,0.000000016416,0.000000016416,0.000000000000e+00,0.217148019778,0.217148019778
348.50,0.000000004221,0.000000004221,0.000000000000e+00,0.217148023999,0.217148023999
348.51,0.000001125140,0.000001125140,0.000000000000e+00,0.217149149139,0.217149149139
348.54,0.000001083576,0.000001083576,0.000000000000e+00,0.217150232715,0.217150232715
348.56,0.000000001215,0.000000001215,0.000000000000e+00,0.217150233930,0.217150233930
348.59,0.000000019463,0.000000019463,0.000000000000e+00,0.217150253393,0.217150253393
348.60,0.000000000000,0.000000000000,0.000000000000e+00,0.217150253393,0.217150253393
348.61,0.000001824060,0.000001824060,0.000000000000e+00,0.217152077453,0.217152077453
348.63,0.000000000000,0.000000000000,0.000000000000e+00,0.217152077453,0.217152077453
348.64,0.000000580146,0.000000580146,0.000000000000e+00,0.217152657599,0.217152657599
348.65,0.000001042200,0.000001042200,0.000000000000e+00,0.217153699799,0.217153699799
348.66,0.000000006360,0.000000006360,0.000000000000e+00,0.217153706159,0.217153706159
348.67,0.000000038600,0.000000038600,0.000000000000e+00,0.217153744759,0.217153744759
348.68,0.000000211660,0.000000211660,0.000000000000e+00,0.217153956419,0.217153956419
348.73,0.000000173700,0.000000173700,0.000000000000e+00,0.217154130119,0.217154130119
348.75,0.002812706294,0.002812706294,0.000000000000e+00,0.219966836413,0.219966836413
348.76,0.000053053548,0.000053053548,0.000000000000e+00,0.220019889961,0.220019889961
348.77,0.000000000900,0.000000000900,0.000000000000e+00,0.220019890861,0.220019890861
348.78,0.000000002888,0.000000002888,0.000000000000e+00,0.220019893749,0.220019893749
348.81,0.000000147360,0.000000147360,0.000000000000e+00,0.220020041109,0.220020041109
348.83,0.000000000210,0.000000000210,0.000000000000e+00,0.220020041319,0.220020041319
348.84,0.000000026880,0.000000026880,0.000000000000e+00,0.220020068199,0.220020068199
348.85,0.000009002016,0.000009002016,0.000000000000e+00,0.220029070215,0.220029070215
348.87,0.000000002424,0.000000002424,0.000000000000e+00,0.220029072639,0.220029072639
348.90,0.000000000038,0.000000000038,0.000000000000e+00,0.220029072677,0.220029072677
348.91,0.000010280145,0.000010280145,0.000000000000e+00,0.220039352822,0.220039352822
348.92,0.000000000108,0.000000000108,0.000000000000e+00,0.220039352930,0.220039352930
348.93,0.000000000000,0.000000000000,0.000000000000e+00,0.220039352930,0.220039352930
348.94,0.000000000000,0.000000000000,0.000000000000e+00,0.220039352930,0.220039352930
348.96,0.000000500112,0.000000500112,0.000000000000e+00,0.220039853042,0.220039853042
348.98,0.000000001800,0.000000001800,0.000000000000e+00,0.220039854842,0.220039854842
349.00,0.000092477880,0.000092477880,0.000000000000e+00,0.220132332722,0.220132332722
349.01,0.000000000000,0.000000000000,0.000000000000e+00,0.220132332722,0.220132332722
349.02,0.000000012312,0.000000012312,0.000000000000e+00,0.220132345034,0.220132345034
349.04,0.000005808708,0.000005808708,-8.470329472543e-22,0.220138153742,0.220138153742
349.06,0.000000000000,0.000000000000,0.000000000000e+00,0.220138153742,0.220138153742
349.07,0.000000043257,0.000000043257,0.000000000000e+00,0.220138196999,0.220138196999
349.10,0.000000083188,0.000000083188,0.000000000000e+00,0.220138280187,0.220138280187
349.12,0.000649082160,0.000649082160,0.000000000000e+00,0.220787362347,0.220787362347
349.15,0.000000080622,0.000000080622,0.000000000000e+00,0.220787442969,0.220787442969
349.16,0.010262090910,0.010262090910,0.000000000000e+00,0.231049533879,0.231049533879
349.17,0.000019548829,0.000019548829,0.000000000000e+00,0.231069082708,0.231069082708
349.20,0.000332428614,0.000332428614,0.000000000000e+00,0.231401511322,0.231401511322
349.22,0.000000017808,0.000000017808,0.000000000000e+00,0.231401529130,0.231401529130
349.23,0.000000009120,0.000000009120,0.000000000000e+00,0.231401538250,0.231401538250
349.24,0.000000019872,0.000000019872,0.000000000000e+00,0.231401558122,0.231401558122
349.26,0.000000000540,0.000000000540,0.000000000000e+00,0.231401558662,0.231401558662
349.27,0.000000000000,0.000000000000,0.000000000000e+00,0.231401558662,0.231401558662
349.29,0.000000076335,0.000000076335,0.000000000000e+00,0.231401634997,0.231401634997
349.30,0.000000001212,0.000000001212,0.000000000000e+00,0.231401636209,0.231401636209
349.31,0.000000001215,0.000000001215,0.000000000000e+00,0.231401637424,0.231401637424
349.33,0.000000218160,0.000000218160,0.000000000000e+00,0.231401855584,0.231401855584
349.34,0.000006730812,0.000006730812,0.000000000000e+00,0.231408586396,0.231408586396
349.36,0.000000000208,0.000000000208,0.000000000000e+00,0.231408586604,0.231408586604
349.38,0.000000254110,0.000000254110,0.000000000000e+00,0.231408840714,0.231408840714
349.39,0.000000333408,0.000000333408,0.000000000000e+00,0.231409174122,0.231409174122
349.42,0.000000009650,0.000000009650,0.000000000000e+00,0.231409183772,0.231409183772
349.43,0.000000002016,0.000000002016,0.000000000000e+00,0.231409185788,0.231409185788
349.45,0.032128408200,0.032128408200,0.000000000000e+00,0.263537593988,0.263537593988
349.51,0.000006450060,0.000006450060,0.000000000000e+00,0.263544044048,0.263544044048
349.52,0.000000000900,0.000000000900,0.000000000000e+00,0.263544044948,0.263544044948
349.54,0.000000383328,0.000000383328,0.000000000000e+00,0.263544428276,0.263544428276
349.56,0.000000072504,0.000000072504,0.000000000000e+00,0.263544500780,0.263544500780
349.57,0.000000000000,0.000000000000,0.000000000000e+00,0.263544500780,0.263544500780
349.58,0.000001917096,0.000001917096,0.000000000000e+00,0.263546417876,0.263546417876
349.59,0.000006980730,0.000006980730,0.000000000000e+00,0.263553398606,0.263553398606
349.61,0.000000000603,0.000000000603,0.000000000000e+00,0.263553399209,0.263553399209
349.62,0.000016132326,0.000016132326,0.000000000000e+00,0.263569531535,0.263569531535
349.64,0.000000003360,0.000000003360,0.000000000000e+00,0.263569534895,0.263569534895
349.66,0.000000004824,0.000000004824,0.000000000000e+00,0.263569539719,0.263569539719
349.68,0.000047993310,0.000047993310,0.000000000000e+00,0.263617533029,0.263617533029
349.71,0.000000000180,0.000000000180,0.000000000000e+00,0.263617533209,0.263617533209
349.72,0.000000000000,0.000000000000,0.000000000000e+00,0.263617533209,0.263617533209
349.73,0.000000011450,0.000000011450,0.000000000000e+00,0.263617544659,0.263617544659
349.74,0.000060386688,0.000060386688,0.000000000000e+00,0.263677931347,0.263677931347
349.75,0.000000024822,0.000000024822,0.000000000000e+00,0.263677956169,0.263677956169
349.78,0.000000000096,0.000000000096,0.000000000000e+00,0.263677956265,0.263677956265
349.79,0.000003035436,0.000003035436,0.000000000000e+00,0.263680991701,0.263680991701
349.81,0.000000000000,0.000000000000,0.000000000000e+00,0.263680991701,0.263680991701
349.82,0.000000166704,0.000000166704,0.000000000000e+00,0.263681158405,0.263681158405
349.84,0.000000003975,0.000000003975,0.000000000000e+00,0.263681162380,0.263681162380
349.86,0.040327239612,0.040327239612,0.000000000000e+00,0.304008401992,0.304008401992
349.89,0.000000001764,0.000000001764,0.000000000000e+00,0.304008403756,0.304008403756
349.90,0.000001886118,0.000001886118,0.000000000000e+00,0.304010289874,0.304010289874
349.92,0.000039761689,0.000039761689,0.000000000000e+00,0.304050051563,0.304050051563
349.93,0.000000000606,0.000000000606,0.000000000000e+00,0.304050052169,0.304050052169
349.94,0.000000002880,0.000000002880,0.000000000000e+00,0.304050055049,0.304050055049
349.96,0.000000125450,0.000000125450,0.000000000000e+00,0.304050180499,0.304050180499
349.99,0.000000871920,0.000000871920,0.000000000000e+00,0.304051052419,0.304051052419
350.00,0.000035890005,0.000035890005,0.000000000000e+00,0.304086942424,0.304086942424
350.01,0.002375518108,0.002375518108,0.000000000000e+00,0.306462460532,0.306462460532
350.05,0.000000000000,0.000000000000,0.000000000000e+00,0.306462460532,0.306462460532
350.06,0.000000047861,0.000000047861,0.000000000000e+00,0.306462508393,0.306462508393
350.07,0.000000000000,0.000000000000,0.000000000000e+00,0.306462508393,0.306462508393
350.10,0.000002970270,0.000002970270,0.000000000000e+00,0.306465478663,0.306465478663
350.13,0.000010456740,0.000010456740,0.000000000000e+00,0.306475935403,0.306475935403
350.14,0.000000083352,0.000000083352,0.000000000000e+00,0.306476018755,0.306476018755
350.15,0.000000000000,0.000000000000,0.000000000000e+00,0.306476018755,0.306476018755
350.16,0.000001083576,0.000001083576,0.000000000000e+00,0.306477102331,0.306477102331
350.17,0.000000011697,0.000000011697,0.000000000000e+00,0.306477114028,0.306477114028
350.20,0.000004188438,0.000004188438,0.000000000000e+00,0.306481302466,0.306481302466
350.21,0.000000000064,0.000000000064,0.000000000000e+00,0.306481302530,0.306481302530
350.23,0.000000007224,0.000000007224,0.000000000000e+00,0.306481309754,0.306481309754
350.28,0.000000039930,0.000000039930,0.000000000000e+00,0.306481349684,0.306481349684
350.29,0.001160364030,0.001160364030,0.000000000000e+00,0.307641713714,0.307641713714
350.30,0.000004465008,0.000004465008,0.000000000000e+00,0.307646178722,0.307646178722
350.31,0.000000062160,0.000000062160,0.000000000000e+00,0.307646240882,0.307646240882
350.32,0.000000030324,0.000000030324,0.000000000000e+00,0.307646271206,0.307646271206
350.33,0.000000001482,0.000000001482,0.000000000000e+00,0.307646272688,0.307646272688
350.37,0.000000000240,0.000000000240,0.000000000000e+00,0.307646272928,0.307646272928
350.38,0.000000057900,0.000000057900,0.000000000000e+00,0.307646330828,0.307646330828
350.43,0.000147019036,0.000147019036,0.000000000000e+00,0.307793349864,0.307793349864
350.45,0.000000170592,0.000000170592,0.000000000000e+00,0.307793520456,0.307793520456
350.47,0.000000000000,0.000000000000,0.000000000000e+00,0.307793520456,0.307793520456
350.49,0.000000000000,0.000000000000,0.000000000000e+00,0.307793520456,0.307793520456
350.50,0.000000000000,0.000000000000,0.000000000000e+00,0.307793520456,0.307793520456
350.51,0.000001094310,0.000001094310,0.000000000000e+00,0.307794614766,0.307794614766
350.52,0.000000000791,0.000000000791,0.000000000000e+00,0.307794615557,0.307794615557
350.54,0.000003026970,0.000003026970,0.000000000000e+00,0.307797642527,0.307797642527
350.55,0.000000064470,0.000000064470,0.000000000000e+00,0.307797706997,0.307797706997
350.56,0.460629157824,0.460629157824,0.000000000000e+00,0.768426864821,0.768426864821
350.58,0.000028987877,0.000028987877,0.000000000000e+00,0.768455852698,0.768455852698
350.59,0.000000003975,0.000000003975,0.000000000000e+00,0.768455856673,0.768455856673
350.60,0.000000000000,0.000000000000,0.000000000000e+00,0.768455856673,0.768455856673
350.61,0.000000001260,0.000000001260,0.000000000000e+00,0.768455857933,0.768455857933
350.62,0.000092477880,0.000092477880,0.000000000000e+00,0.768548335813,0.768548335813
350.64,0.000000026292,0.000000026292,0.000000000000e+00,0.768548362105,0.768548362105
350.65,0.000008720254,0.000008720254,0.000000000000e+00,0.768557082359,0.768557082359
350.66,0.000000487224,0.000000487224,0.000000000000e+00,0.768557569583,0.768557569583
350.67,0.000000044793,0.000000044793,0.000000000000e+00,0.768557614376,0.768557614376
350.68,0.000000000000,0.000000000000,0.000000000000e+00,0.768557614376,0.768557614376
350.69,0.000000036936,0.000000036936,0.000000000000e+00,0.768557651312,0.768557651312
350.70,0.000141012555,0.000141012555,0.000000000000e+00,0.768698663867,0.768698663867
350.71,0.000001350168,0.000001350168,0.000000000000e+00,0.768700014035,0.768700014035
350.72,0.000000276336,0.000000276336,0.000000000000e+00,0.768700290371,0.768700290371
350.73,0.000000011172,0.000000011172,0.000000000000e+00,0.768700301543,0.768700301543
350.75,0.000001824744,0.000001824744,0.000000000000e+00,0.768702126287,0.768702126287
350.81,0.000000038600,0.000000038600,0.000000000000e+00,0.768702164887,0.768702164887
350.82,0.000000211660,0.000000211660,0.000000000000e+00,0.768702376547,0.768702376547
350.84,0.000054167923,0.000054167923,0.000000000000e+00,0.768756544470,0.768756544470
350.85,0.000001250640,0.000001250640,0.000000000000e+00,0.768757795110,0.768757795110
350.86,0.000000006912,0.000000006912,0.000000000000e+00,0.768757802022,0.768757802022
350.88,0.000000000540,0.000000000540,0.000000000000e+00,0.768757802562,0.768757802562
350.92,0.000000343140,0.000000343140,0.000000000000e+00,0.768758145702,0.768758145702
350.93,0.000000404700,0.000000404700,0.000000000000e+00,0.768758550402,0.768758550402
350.95,0.000000000864,0.000000000864,0.000000000000e+00,0.768758551266,0.768758551266
350.96,0.000000007807,0.000000007807,0.000000000000e+00,0.768758559073,0.768758559073
350.97,0.000000004200,0.000000004200,0.000000000000e+00,0.768758563273,0.768758563273
350.98,0.000000008694,0.000000008694,0.000000000000e+00,0.768758571967,0.768758571967
350.99,0.004559917026,0.004559917026,0.000000000000e+00,0.773318488993,0.773318488993
351.01,0.000139358760,0.000139358760,0.000000000000e+00,0.773457847753,0.773457847753
